시도명,시군구명,종량제봉투종류,종량제봉투처리방식,종량제봉투용도,종량제봉투사용대상,1ℓ가격,1.5ℓ가격,2ℓ가격,2.5ℓ가격,3ℓ가격,5ℓ가격,10ℓ가격,20ℓ가격,30ℓ가격,50ℓ가격,60ℓ가격,75ℓ가격,100ℓ가격,120ℓ가격,125ℓ가격,관리부서명,관리부서전화번호,데이터기준일자,제공기관코드,제공기관명
전라북도,장수군,재사용규격봉투,소각용,음식물쓰레기,사업장용,0,0,0,0,70,90,180,360,540,900,0,1350,0,0,0,계남면,063-350-1463,2022-08-23,4750000,전라북도 장수군
전라북도,장수군,재사용규격봉투,소각용,음식물쓰레기,사업장용,0,0,0,0,70,90,180,360,540,900,0,1350,0,0,0,계북면,063-350-1512,2022-08-23,4750000,전라북도 장수군
전라북도,장수군,규격봉투,소각용,음식물쓰레기,사업장용,0,0,0,0,70,90,180,360,540,900,0,1350,0,0,0,장수읍,063-350-1214,2022-08-23,4750000,전라북도 장수군
전라북도,장수군,규격봉투,소각용,음식물쓰레기,사업장용,0,0,0,0,70,90,180,360,540,900,0,1350,0,0,0,산서면,063-350-1263,2022-08-23,4750000,전라북도 장수군
전라북도,장수군,규격봉투,소각용,음식물쓰레기,사업장용,0,0,0,0,70,90,180,360,540,900,0,1350,0,0,0,번암면,063-350-1312,2022-08-23,4750000,전라북도 장수군
전라북도,장수군,규격봉투,소각용,음식물쓰레기,사업장용,0,0,0,0,70,90,180,360,540,900,0,1350,0,0,0,장계면,063-350-1363,2022-08-23,4750000,전라북도 장수군
전라북도,장수군,규격봉투,소각용,음식물쓰레기,사업장용,0,0,0,0,70,90,180,360,540,900,0,1350,0,0,0,천천면,063-350-1414,2022-08-23,4750000,전라북도 장수군
전라북도,장수군,규격봉투,소각용,음식물쓰레기,사업장용,0,0,0,0,70,90,180,360,540,900,0,1350,0,0,0,계남면,063-350-1463,2022-08-23,4750000,전라북도 장수군
전라북도,장수군,규격봉투,소각용,음식물쓰레기,사업장용,0,0,0,0,70,90,180,360,540,900,0,1350,0,0,0,계북면,063-350-1512,2022-08-23,4750000,전라북도 장수군
경상북도,경주시,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,180,350,520,0,0,0,0,0,0,경상북도 경주시청 자원순환과,054-779-6693,2022-07-15,5050000,경상북도 경주시
경상북도,경주시,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,경상북도 경주시청 자원순환과,054-779-6693,2022-07-15,5050000,경상북도 경주시
경상남도,거제시,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,150,250,350,650,0,0,0,0,0,0,0,자원순환과,055-639-4815,2022-07-14,5370000,경상남도 거제시
경상남도,거제시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,0,1800,0,2750,0,0,0,자원순환과,055-639-4815,2022-07-14,5370000,경상남도 거제시
경상남도,거제시,규격봉투,소각용,생활쓰레기,기타(영업장용),0,0,0,0,0,0,0,0,1400,2200,0,3400,0,0,0,자원순환과,055-639-4815,2022-07-14,5370000,경상남도 거제시
경상남도,거제시,규격봉투,소각용,생활쓰레기,사업장용,0,0,0,0,0,0,0,0,0,2350,0,3700,0,0,0,자원순환과,055-639-4815,2022-07-14,5370000,경상남도 거제시
전라북도,군산시,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,자원순환과,063-454-3455,2022-07-07,4670000,전라북도 군산시
충청남도,청양군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,200,400,600,1000,0,1300,0,0,0,충청남도 청양군청 환경보호과,041-940-2254,2022-11-30,4590000,충청남도 청양군
서울특별시,용산구,규격봉투,기타,생활쓰레기,가정용,0,0,0,0,90,130,250,490,740,1250,0,1880,2500,0,0,자원순환과,02-2199-7298,2022-11-22,3020000,서울특별시 용산구
서울특별시,용산구,규격봉투,기타,음식물쓰레기,가정용,100,0,190,0,300,500,1000,0,0,0,0,0,0,0,0,자원순환과,02-2199-7298,2022-11-22,3020000,서울특별시 용산구
서울특별시,용산구,특수규격마대,기타,생활쓰레기,가정용,0,0,0,0,0,0,0,2040,0,5100,0,0,0,0,0,자원순환과,02-2199-7298,2022-11-22,3020000,서울특별시 용산구
서울특별시,용산구,재사용규격봉투,기타,생활쓰레기,가정용,0,0,0,0,0,0,250,490,0,0,0,0,0,0,0,자원순환과,02-2199-7298,2022-11-22,3020000,서울특별시 용산구
서울특별시,용산구,규격봉투,기타,생활쓰레기,사업장용,0,0,0,0,0,0,0,0,0,2000,0,3000,4000,0,0,자원순환과,02-2199-7298,2022-11-22,3020000,서울특별시 용산구
전라남도,강진군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,90,160,290,0,700,0,0,0,0,0,환경축산과,061-430-3967,2022-12-07,4920000,전라남도 강진군
전라남도,강진군,재사용규격봉투,기타,생활쓰레기,가정용,0,0,0,0,0,0,160,290,0,0,0,0,0,0,0,환경축산과,061-430-3967,2022-12-07,4920000,전라남도 강진군
전라북도,진안군,규격봉투+재사용규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,0,100,200,0,500,0,0,0,0,0,환경과,063-430-2336,2022-11-29,4730000,전라북도 진안군
충청북도,청주시,규격봉투,소각용,생활쓰레기,가정용,0,0,80,0,0,160,310,600,0,1450,0,2170,0,0,0,자원정책과,043-201-4666,2022-11-24,5710000,충청북도 청주시
충청북도,청주시,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,310,600,880,0,0,0,0,0,0,자원정책과,043-201-4666,2022-11-24,5710000,충청북도 청주시
충청북도,청주시,특수규격마대,소각용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,0,0,0,0,6500,0,0,자원정책과,043-201-4666,2022-11-24,5710000,충청북도 청주시
충청북도,청주시,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,1300,0,3500,0,0,0,0,0,자원정책과,043-201-4666,2022-11-24,5710000,충청북도 청주시
충청북도,영동군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,100,190,370,660,900,0,1640,1820,0,0,환경과,043-740-3413,2022-12-02,4440000,충청북도 영동군
충청북도,영동군,특수규격마대,소각용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,환경과,043-740-3413,2022-12-02,4440000,충청북도 영동군
충청북도,영동군,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,환경과,043-740-3413,2022-12-02,4440000,충청북도 영동군
충청남도,태안군,규격봉투,소각용,생활쓰레기,가정용,0,0,50,0,75,100,180,350,480,830,0,1180,1650,0,0,충청남도 태안군 환경산림과,041-670-2795,2022-12-01,4620000,충청남도 태안군
충청남도,태안군,규격봉투,기타,음식물쓰레기,가정용,0,0,50,0,90,130,300,550,780,0,0,0,0,0,0,충청남도 태안군 환경산림과,041-670-2796,2022-12-01,4620000,충청남도 태안군
충청남도,태안군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,180,350,0,0,0,0,0,0,0,충청남도 태안군 환경산림과,041-670-2797,2022-12-01,4620000,충청남도 태안군
전라남도,장성군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,50,70,140,280,420,700,0,1040,0,0,0,환경과,061-390-7335,2022-11-30,4980000,전라남도 장성군
경상남도,진주시,규격봉투,매립용,생활쓰레기,기타,0,0,0,0,0,160,300,590,0,1430,0,2140,0,0,0,청소과,055-749-8705,2022-12-27,5310000,경상남도 진주시
경상남도,진주시,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,0,1810,0,0,0,0,0,청소과,055-749-8705,2022-12-27,5310000,경상남도 진주시
경상남도,진주시,특수규격마대,매립용,생활쓰레기,사업장용,0,0,0,0,0,0,0,0,0,1810,0,0,0,0,0,청소과,055-749-8705,2022-12-27,5310000,경상남도 진주시
경기도,의정부시,규격봉투,소각용,생활쓰레기,사업장용,0,0,0,0,0,0,0,0,0,0,0,6000,0,0,0,자원순환과,031-828-2823,2023-03-02,3820000,경기도 의정부시
경기도,의정부시,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,130,220,390,780,0,0,0,0,0,0,0,자원순환과,031-828-2823,2023-03-02,3820000,경기도 의정부시
경기도,의정부시,특수규격마대,소각용,생활쓰레기,기타,0,0,0,0,0,0,0,0,0,2700,0,4000,0,0,0,자원순환과,031-828-2823,2023-03-02,3820000,경기도 의정부시
경기도,의정부시,특수규격마대,매립용,생활쓰레기,기타,0,0,0,0,0,0,0,2000,0,5000,0,0,0,0,0,자원순환과,031-828-2823,2023-03-02,3820000,경기도 의정부시
경기도,평택시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,130,250,500,0,1250,0,1880,0,0,0,경기도 평택시청 자원순환과,031-8024-3715,2023-01-31,3910000,경기도 평택시
경기도,평택시,규격봉투,소각용,음식물쓰레기,가정용,0,40,0,0,80,130,250,500,0,0,0,0,0,0,0,경기도 평택시청 자원순환과,031-8024-3715,2023-01-31,3910000,경기도 평택시
경기도,평택시,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,130,250,500,0,0,0,0,0,0,0,경기도 평택시청 자원순환과,031-8024-3715,2023-01-31,3910000,경기도 평택시
경상남도,통영시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,90,140,0,0,0,1240,0,1850,0,0,0,자원순환과,055-650-1330,2023-02-08,5330000,경상남도 통영시
제주특별자치도,서귀포시,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,1800,0,0,0,0,0,0,0,생활환경과,064-760-2935,2022-12-15,6520000,제주특별자치도 서귀포시
전라남도,나주시,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,80,130,250,360,570,0,900,0,0,0,도시미화과,061-339-8942,2022-11-30,4830000,전라남도 나주시
인천광역시,부평구,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,210,390,750,0,1850,0,2780,0,0,0,자원순환과 폐기물팀,032-509-6612,2022-12-01,3540000,인천광역시 부평구
인천광역시,부평구,재사용규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,130,0,390,750,0,0,0,0,0,0,0,자원순환과 폐기물팀,032-509-6612,2022-12-01,3540000,인천광역시 부평구
인천광역시,부평구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,1840,0,3660,0,0,0,7600,자원순환과 폐기물팀,032-509-6612,2022-12-01,3540000,인천광역시 부평구
인천광역시,부평구,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,자원순환과 폐기물팀,032-509-6612,2022-12-01,3540000,인천광역시 부평구
경상남도,창원시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,170,350,700,0,1790,0,2690,0,0,0,경상남도 창원시 자원순환과,055-225-3564,2022-11-23,5670000,경상남도 창원시
경기도,포천시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,140,280,560,840,1400,0,2100,0,0,0,경기도 포천시청 친환경정책과,031-538-2465,2022-10-31,5600000,경기도 포천시
경기도,포천시,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,280,560,840,0,0,0,0,0,0,경기도 포천시청 친환경정책과,031-538-2465,2022-10-31,5600000,경기도 포천시
경기도,포천시,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,560,0,1400,0,0,0,0,0,경기도 포천시청 친환경정책과,031-538-2465,2022-10-31,5600000,경기도 포천시
경기도,포천시,규격봉투,소각용,생활쓰레기,소규모배출사업장 전용,0,0,0,0,0,0,0,0,0,0,0,4200,0,0,0,경기도 포천시청 친환경정책과,031-538-2465,2022-10-31,5600000,경기도 포천시
경기도,시흥시,규격봉투,소각용,음식물쓰레기,가정용,50,0,100,0,150,0,500,1000,1500,0,0,0,0,0,0,자원순환과,031-310-2254,2022-12-06,4010000,경기도 시흥시
경기도,시흥시,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,110,180,350,700,0,1750,0,2630,0,0,0,자원순환과,031-310-2254,2022-12-06,4010000,경기도 시흥시
경기도,시흥시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,520,0,1570,2610,0,3920,0,0,0,자원순환과,031-310-2254,2022-12-06,4010000,경기도 시흥시
경기도,시흥시,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,1500,0,3200,0,0,0,0,0,자원순환과,031-310-2254,2022-12-06,4010000,경기도 시흥시
경기도,수원시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,150,300,600,0,1500,0,2250,0,0,0,청소자원과,031-228-3249,2022-12-01,3740000,경기도 수원시
경기도,수원시,규격봉투,소각용,음식물쓰레기,가정용,40,0,80,0,120,200,400,800,0,2000,0,0,0,0,0,청소자원과,031-228-3249,2022-12-01,3740000,경기도 수원시
경기도,수원시,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,300,600,0,0,0,0,0,0,0,청소자원과,031-228-3249,2022-12-01,3740000,경기도 수원시
경기도,수원시,규격봉투,매립용,음식물쓰레기,가정용,0,0,0,0,0,150,300,0,0,0,0,0,0,0,0,청소자원과,031-228-3249,2022-12-01,3740000,경기도 수원시
충청북도,옥천군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,80,140,270,400,650,0,1000,1300,0,0,환경과,043-730-3452,2022-11-23,4430000,충청북도 옥천군
충청남도,논산시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,120,240,470,0,1170,0,0,0,0,0,자원순환과,041-746-5535,2022-11-23,4540000,충청남도 논산시
충청남도,논산시,특수규격마대,매립용,생활쓰레기,사업장용,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,자원순환과,041-746-5535,2022-11-23,4540000,충청남도 논산시
충청남도,보령시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,200,380,560,980,0,0,1930,0,0,충청남도 보령시청 환경보호과,041-930-3659,2022-11-30,4510000,충청남도 보령시
충청남도,보령시,규격봉투,소각용,음식물쓰레기,가정용,0,0,40,0,60,100,200,380,0,0,0,0,0,0,0,충청남도 보령시청 환경보호과,041-930-3659,2022-11-30,4510000,충청남도 보령시
충청남도,보령시,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,200,380,0,0,0,0,0,0,0,충청남도 보령시청 환경보호과,041-930-3659,2022-11-30,4510000,충청남도 보령시
충청남도,보령시,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,0,2200,0,0,4400,0,0,충청남도 보령시청 환경보호과,041-930-3659,2022-11-30,4510000,충청남도 보령시
강원도,강릉시,규격봉투,매립용,생활쓰레기,기타,0,0,0,0,0,130,270,520,0,1250,0,1880,0,0,0,자원순환과,033-640-4525,2023-01-10,4200000,강원도 강릉시
충청남도,예산군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,100,200,400,0,1000,0,1500,0,0,0,환경과,041-339-7522,2022-12-30,4610000,충청남도 예산군
경상남도,진주시,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,160,300,590,0,1430,0,2140,0,0,0,청소과,055-749-8705,2022-12-27,5310000,경상남도 진주시
경상남도,진주시,규격봉투,매립용,생활쓰레기,사업장용,0,0,0,0,0,160,300,590,0,1430,0,2140,0,0,0,청소과,055-749-8705,2022-12-27,5310000,경상남도 진주시
경상북도,울릉군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,100,170,300,0,710,0,1060,0,0,0,환경위생과,054-790-6186,2022-06-17,5260000,경상북도 울릉군
전라북도,장수군,재사용규격봉투,매립용,생활쓰레기,사업장용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0,천천면,063-350-1414,2022-08-23,4750000,전라북도 장수군
전라북도,장수군,재사용규격봉투,매립용,생활쓰레기,사업장용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0,계남면,063-350-1463,2022-08-23,4750000,전라북도 장수군
전라북도,장수군,재사용규격봉투,매립용,생활쓰레기,사업장용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0,계북면,063-350-1512,2022-08-23,4750000,전라북도 장수군
전라북도,장수군,규격봉투,매립용,생활쓰레기,사업장용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0,장수읍,063-350-1214,2022-08-23,4750000,전라북도 장수군
전라북도,장수군,규격봉투,매립용,생활쓰레기,사업장용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0,산서면,063-350-1263,2022-08-23,4750000,전라북도 장수군
전라북도,장수군,규격봉투,매립용,생활쓰레기,사업장용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0,번암면,063-350-1312,2022-08-23,4750000,전라북도 장수군
전라북도,장수군,규격봉투,매립용,생활쓰레기,사업장용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0,장계면,063-350-1363,2022-08-23,4750000,전라북도 장수군
전라북도,장수군,규격봉투,매립용,생활쓰레기,사업장용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0,천천면,063-350-1414,2022-08-23,4750000,전라북도 장수군
전라북도,장수군,규격봉투,매립용,생활쓰레기,사업장용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0,계남면,063-350-1463,2022-08-23,4750000,전라북도 장수군
전라북도,장수군,규격봉투,매립용,생활쓰레기,사업장용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0,계북면,063-350-1512,2022-08-23,4750000,전라북도 장수군
전라북도,장수군,재사용규격봉투,소각용,생활쓰레기,사업장용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0,장수읍,063-350-1214,2022-08-23,4750000,전라북도 장수군
전라북도,장수군,재사용규격봉투,소각용,생활쓰레기,사업장용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0,산서면,063-350-1263,2022-08-23,4750000,전라북도 장수군
전라북도,장수군,재사용규격봉투,소각용,생활쓰레기,사업장용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0,번암면,063-350-1312,2022-08-23,4750000,전라북도 장수군
전라북도,장수군,재사용규격봉투,소각용,생활쓰레기,사업장용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0,장계면,063-350-1363,2022-08-23,4750000,전라북도 장수군
전라북도,장수군,재사용규격봉투,소각용,생활쓰레기,사업장용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0,천천면,063-350-1414,2022-08-23,4750000,전라북도 장수군
전라북도,장수군,재사용규격봉투,소각용,생활쓰레기,사업장용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0,계남면,063-350-1463,2022-08-23,4750000,전라북도 장수군
전라북도,장수군,재사용규격봉투,소각용,생활쓰레기,사업장용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0,계북면,063-350-1512,2022-08-23,4750000,전라북도 장수군
전라북도,장수군,규격봉투,소각용,생활쓰레기,사업장용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0,장수읍,063-350-1214,2022-08-23,4750000,전라북도 장수군
전라북도,장수군,규격봉투,소각용,생활쓰레기,사업장용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0,산서면,063-350-1263,2022-08-23,4750000,전라북도 장수군
전라북도,장수군,규격봉투,소각용,생활쓰레기,사업장용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0,번암면,063-350-1312,2022-08-23,4750000,전라북도 장수군
전라북도,장수군,규격봉투,소각용,생활쓰레기,사업장용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0,장계면,063-350-1363,2022-08-23,4750000,전라북도 장수군
서울특별시,송파구,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,250,490,0,0,0,0,0,0,0,청소행정과,02-2147-2840,2022-12-12,3230000,서울특별시 송파구
서울특별시,송파구,재사용규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,0,250,490,0,0,0,0,0,0,0,청소행정과,02-2147-2840,2022-12-12,3230000,서울특별시 송파구
서울특별시,송파구,특수규격마대,매립용,생활쓰레기,기타,0,0,0,0,0,0,0,2040,0,5100,0,0,0,0,0,청소행정과,02-2147-2840,2022-12-12,3230000,서울특별시 송파구
서울특별시,송파구,김장용봉투,소각용,음식물쓰레기,가정용,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,자원활용과,02-2147-6380,2022-12-12,3230000,서울특별시 송파구
경상남도,김해시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,200,400,800,1200,2400,0,3600,0,0,0,청소행정과,055-330-3385,2022-12-07,5350000,경상남도 김해시
경상북도,울진군,규격봉투,매립용+소각용,생활쓰레기,가정용,0,0,0,0,0,120,210,400,0,1050,0,1570,2100,0,0,환경위생과,054-789-6132,2022-11-30,5250000,경상북도 울진군
경상북도,칠곡군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,70,100,180,350,0,900,0,1350,0,0,0,환경관리과,054-979-6724,2022-12-01,5220000,경상북도 칠곡군
충청남도,금산군,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,60,110,210,0,500,0,750,1000,0,0,환경자원과,041-750-2535,2022-11-29,4550000,충청남도 금산군
제주특별자치도,서귀포시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,120,240,700,1050,1750,0,0,0,0,0,생활환경과,064-760-2935,2022-12-15,6520000,제주특별자치도 서귀포시
제주특별자치도,서귀포시,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,120,240,700,1050,1750,0,0,0,0,0,생활환경과,064-760-2935,2022-12-15,6520000,제주특별자치도 서귀포시
강원도,철원군,규격봉투,기타,음식물쓰레기,가정용,0,0,0,0,0,110,190,0,0,0,0,0,0,0,0,청정환경과,033-450-5335,2022-06-08,4300000,강원도 철원군
경기도,양평군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,140,280,560,840,1400,0,2100,0,0,0,환경과,031-770-2252,2022-05-30,4170000,경기도 양평군
경기도,양평군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,140,280,560,0,0,0,0,0,0,0,환경과,031-770-2252,2022-05-30,4170000,경기도 양평군
경기도,양평군,규격봉투,기타,음식물쓰레기,가정용,50,0,0,0,90,150,300,0,0,0,0,0,0,0,0,환경과,031-770-2252,2022-05-30,4170000,경기도 양평군
경상북도,상주시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,100,160,290,0,720,0,1080,0,0,0,경상북도 상주시 환경관리과,054-537-7366,2022-06-15,5110000,경상북도 상주시
경상북도,영양군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,100,200,0,480,0,0,960,0,0,환경보전과,054-680-6522,2022-06-16,5170000,경상북도 영양군
경상북도,영양군,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,0,100,200,0,480,0,0,960,0,0,환경보전과,054-680-6522,2022-06-16,5170000,경상북도 영양군
경상북도,영양군,규격봉투,매립용,음식물쓰레기,가정용,0,0,0,0,40,60,0,0,0,0,0,0,0,0,0,환경보전과,054-680-6522,2022-06-16,5170000,경상북도 영양군
전라북도,장수군,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0,계북면,063-350-1512,2022-08-23,4750000,전라북도 장수군
전라북도,장수군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0,장수읍,063-350-1214,2022-08-23,4750000,전라북도 장수군
전라북도,장수군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0,산서면,063-350-1263,2022-08-23,4750000,전라북도 장수군
전라북도,장수군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0,번암면,063-350-1312,2022-08-23,4750000,전라북도 장수군
전라북도,장수군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0,장계면,063-350-1363,2022-08-23,4750000,전라북도 장수군
전라북도,장수군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0,천천면,063-350-1414,2022-08-23,4750000,전라북도 장수군
전라북도,장수군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0,계남면,063-350-1463,2022-08-23,4750000,전라북도 장수군
전라북도,장수군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0,계북면,063-350-1512,2022-08-23,4750000,전라북도 장수군
전라북도,장수군,재사용규격봉투,소각용,음식물쓰레기,가정용,0,0,0,0,70,90,180,360,540,900,0,1350,0,0,0,장수읍,063-350-1214,2022-08-23,4750000,전라북도 장수군
